latitude,longitude,zipcode,severity
37.37410211,-121.8496008,95133,2
37.32802502,-121.9093871,95126,3
37.37238494,-121.8416754,95133,1
37.33308549,-121.7844574,95148,2
37.35144242,-121.814861,95127,3
37.36888134,-121.8982737,95112,1
37.36014855,-121.8371075,95116,2
37.33111159,-121.8753233,95112,1
37.25898653,-121.840271,95136,1
37.25900513,-121.8372745,95136,1
37.29403088,-121.9717401,95130,1
37.35336943,-121.903458,95112,2
37.33967153,-121.8874352,95112,1
37.29941637,-121.8124982,95121,2
37.28307958,-121.8237557,95111,2
37.29473046,-121.8763301,95125,1
37.3403645,-121.7975058,95148,2
37.34111619,-121.88851,95112,1
37.3436279,-121.8832219,95112,3
37.34545765,-121.8793682,95112,2
37.29033474,-121.811763,95121,1
37.26730592,-121.9219396,95124,1
37.35264883,-121.8652686,95116,2
37.41977949,-121.9603054,95134,1
37.31913817,-121.9660845,95117,2
37.3159274,-121.9182905,95128,1
37.30390672,-121.8232239,95121,1
37.24848214,-121.7837664,95138,3
37.31836856,-121.885862,95110,2
37.34482452,-121.8514864,95116,2
37.34348944,-121.8501894,95116,2
37.35169076,-121.8460766,95116,3
37.27945621,-121.9187767,95124,2
37.22143368,-121.893091,95120,2
37.22580787,-121.9034705,95124,3
37.34917446,-121.7949363,95148,2
37.23125441,-121.9037238,95124,3
37.27751609,-121.8084998,95111,2
37.33455031,-121.8764572,95112,2
37.29599103,-121.961923,95130,1
37.33762834,-121.8597439,95116,1
37.36469384,-121.8917097,95112,1
37.37976768,-121.8673571,95133,1
37.33805637,-121.7954045,95148,1
37.33805637,-121.7954045,95148,1
37.34604673,-121.8271678,95122,2
37.33211514,-121.8732258,95112,2
37.38259733,-121.8759266,95131,2
37.38139449,-121.8770829,95131,3
37.3013442,-121.8247892,95121,1
37.32572024,-121.8410907,95122,1
37.41602703,-121.8750339,95035,1
37.35049265,-121.8050789,95127,3
37.31319291,-121.9521734,95117,3
37.29684423,-121.9544485,95117,2
37.31590413,-121.9815077,95129,2
37.25313398,-121.7910633,95138,2
37.35569071,-121.8070321,95127,1
37.23907932,-121.8258884,95123,2
37.28579196,-121.9151376,95124,2
37.24226089,-121.8602675,95123,1
37.26463199,-121.8173907,95111,2
37.38764208,-121.850844,95132,1
37.33376298,-121.8440671,95122,2
37.35938526,-121.8386862,95116,2
37.31090639,-121.8115979,95122,3
37.35966677,-121.9023294,95112,1
37.38655812,-121.8605608,95133,3
37.31892278,-121.9137305,95126,1
37.31828149,-121.817241,95122,3
37.33504319,-121.8754045,95112,2
37.3766013,-121.8495173,95133,3
37.36067604,-121.9001995,95112,3
37.3098112,-121.907033,95125,3
37.29099695,-121.8270763,95111,1
37.35234516,-121.8371377,95116,1
37.33897621,-121.8604629,95116,3
37.34218455,-121.8821444,95112,2
37.32528126,-121.8299884,95122,3
37.31786159,-121.8048128,95148,1
37.3406846,-121.8853009,95112,2
37.35590475,-121.8980667,95112,3
37.32155126,-121.8809603,95110,1
37.34489899,-121.8764261,95112,1
37.29064619,-121.8216983,95111,1
37.25885662,-121.823309,95136,2
37.34868809,-121.8618118,95116,1
37.34985558,-121.8650794,95116,2
37.3201853,-121.9683688,95117,3
37.39172979,-121.8336405,95127,1
37.31677125,-121.8859394,95110,2
37.36374013,-121.8985149,95112,2
37.26409138,-121.9118516,95124,2
37.39282929,-121.8333982,95132,2
37.3132165,-121.9159818,95128,3
37.3940221,-121.8333956,95132,3
37.29403088,-121.9717401,95130,1
37.35869665,-121.8709039,95133,1
37.25801202,-121.8232994,95123,2
37.25937212,-121.8902853,95118,2
37.33872567,-121.859604,95116,1
37.36038192,-121.8125914,95127,3
37.32195551,-121.8513264,95122,2
37.33696885,-121.9185277,95126,1
37.34138621,-121.8622627,95116,1
37.34546354,-121.8230183,95127,3
37.2456486,-121.9183928,95124,1
37.34018677,-121.8863535,95112,2
37.27883896,-121.8314571,95111,2
37.24596421,-121.8039438,95123,3
37.33919221,-121.8841909,95112,1
37.35263908,-121.824361,95127,1
37.37238494,-121.8416754,95127,1
37.32341465,-121.9267725,95128,1
37.25984231,-121.8786905,95118,3
37.39348166,-121.8341455,95132,2
37.3403645,-121.7975058,95148,2
37.30383982,-121.878735,95125,3
37.30936573,-121.7997983,95121,2
37.27884107,-121.8278964,95111,2
37.34946327,-121.8810891,95112,1
37.20242869,-121.7364039,95141,1
37.32664521,-121.8720004,95112,2
37.36106086,-121.8872082,95112,1
37.34857579,-121.8829573,95112,2
37.32659429,-121.8762239,95112,1
37.29885938,-121.8388714,95111,2
37.34593602,-121.8403014,95116,2
37.34407275,-121.8864036,95112,3
37.30795852,-121.8476539,95111,1
37.29408037,-121.97077,95130,2
37.29423179,-121.8124775,95121,1
37.23635343,-121.9048665,95124,3
37.26356638,-121.8746034,95136,3
37.35806616,-121.8607631,95116,2
37.36787088,-121.812194,95127,1
37.29784522,-121.9613611,95008,2
37.32002646,-121.8776218,95110,1
37.35504,-121.8485752,95116,2
37.32576871,-121.8656263,95112,2
37.31802037,-121.8038316,95148,1
37.41250853,-121.9371576,95134,3
37.29148105,-121.8184312,95121,2
37.39892813,-121.9118188,95131,1
37.34794198,-121.8589321,95116,2
37.32348887,-121.9137468,95126,1
37.18223758,-121.7616901,95141,1
37.3003275,-121.817345,95121,3
37.34561373,-121.8357136,95116,2
37.34613467,-121.8445405,95116,1
37.31313137,-121.9487592,95128,2
37.29800599,-121.7867223,95121,3
37.32024115,-121.9724316,95129,2
37.22359714,-121.7766104,95139,3
37.25642516,-121.8107183,95123,2
37.25643148,-121.8101634,95123,3
37.39320085,-121.8815176,95131,2
37.33318747,-121.7902717,95148,1
37.31731268,-121.8850026,95110,1
37.30155534,-121.9499478,95128,1
37.32712864,-121.8270759,95122,3
37.25779685,-121.8403981,95123,2
37.30359396,-121.8611779,95111,2
37.31064145,-121.8047463,95121,1
37.35633368,-121.8849465,95112,2
37.31696715,-121.8821753,95110,1
37.32622227,-121.9062047,95126,2
37.37217832,-121.8148003,95127,1
37.38433224,-121.8505729,95133,1
37.28752723,-121.8451579,95111,1
37.35374976,-121.8321276,95116,2
37.35340478,-121.8372169,95116,1
37.35742905,-121.8534661,95116,1
37.3514488,-121.8261204,95127,2
37.35734841,-121.8413175,95116,1
37.25313973,-121.8405866,95123,1
37.28780922,-121.8250546,95111,1
37.31532829,-121.9109556,95126,3
37.31620222,-121.8869265,95110,1
37.3171314,-121.9188751,95128,2
37.34553697,-121.8667959,95116,2
37.32600913,-121.9115795,95126,2
37.31352282,-121.8809256,95110,3
37.20242869,-121.7364039,95141,3
37.32452037,-121.9209612,95128,1
37.34495673,-121.9280887,95126,2
37.32622227,-121.9062047,95126,3
37.31687552,-121.887436,95110,2
37.38788137,-121.855496,95132,2
37.31620222,-121.8869265,95110,2
37.35901028,-121.879361,95112,3
37.23918955,-121.8957677,95118,2
37.28245132,-121.8219602,95111,1
37.28148224,-121.8172094,95111,3
37.27870015,-121.819036,95111,2
37.30563279,-121.8760751,95125,2
37.28711993,-121.8360397,95111,3
37.30466235,-121.9711775,95117,2
37.33798306,-121.8672891,95116,3
37.32158098,-121.9171665,95126,3
37.25545623,-121.8236948,95123,1
37.34770328,-121.8377038,95116,3
37.33781919,-121.8174389,95148,2
37.34701486,-121.7892848,95148,3
37.27945132,-121.8198732,95111,3
37.2792979,-121.8163137,95111,3
37.30109991,-121.8162383,95121,3
37.32910052,-121.8795645,95112,1
37.30799207,-121.7988416,95121,3
37.29638729,-121.8499348,95111,1
37.25942446,-121.7983325,95111,1
37.32222196,-121.8203997,95122,3
37.32910052,-121.8795645,95112,1
37.32962065,-121.8784817,95112,3
37.38898458,-121.8713664,95131,1
37.3906994,-121.8729873,95131,1
37.30596664,-121.8342116,95121,1
37.30615047,-121.8761646,95125,1
37.30615047,-121.8761646,95125,1
37.36168768,-121.8407932,95116,1
37.31344947,-121.8193055,95121,2
37.3109014,-121.8323775,95121,3
37.31247971,-121.8326484,95121,1
37.30353387,-121.825266,95121,2
37.3611672,-121.8761032,95133,3
37.31396582,-121.791524,95135,2
37.34457024,-121.8812369,95112,1
37.35265682,-121.8115693,95127,2
37.33274767,-121.8643056,95136,2
37.34766969,-121.8747068,95112,2
37.27883921,-121.8296828,94022,2
37.28498532,-121.9824767,95070,2
37.36756225,-121.8047485,95127,2
37.35938526,-121.8386862,95116,1
37.35855137,-121.8802723,95002,1
37.24838524,-121.8500207,95123,2
37.3124872,-121.7959637,95121,3
37.34339804,-121.8379445,95122,1
37.35570188,-121.843775,95116,1
37.40513089,-121.8586135,95132,3
37.26734358,-121.9305258,95124,2
37.24702892,-121.8153439,95123,1
37.29362288,-121.8260497,95111,2
37.31477606,-121.8856758,95110,2
37.33841153,-121.8279697,95122,3
37.32085674,-121.8187752,95122,1
37.26082586,-121.8048665,95111,3
37.263379,-121.8119951,95111,1
37.26084813,-121.8064852,95111,3
37.30709885,-121.8341809,95121,3
37.27692809,-121.8418967,95136,1
37.33737644,-121.9375921,95128,3
37.35938526,-121.8386862,95116,2
37.35114794,-121.8071151,95127,1
37.36560382,-121.8434877,95116,2
37.37924103,-121.8812371,95131,2
37.33761453,-121.7859115,95148,3
37.25541156,-121.8642934,95136,2
37.25128824,-121.8308378,95123,1
37.32474523,-121.8677352,95112,1
37.3194015,-121.794545,95148,2
37.30456728,-121.7689291,95135,3
37.3606373,-121.9119401,95110,1
37.31307814,-121.8332717,95121,1
37.30966589,-121.8241353,95121,3
37.35572916,-121.8946285,95112,2
37.25871649,-121.7950633,95111,1
37.32447596,-121.8244109,95122,3
37.32145817,-121.91903,95126,2
37.3620883,-121.9032061,95112,3
37.35413222,-121.8393491,95116,2
37.25711911,-121.8137803,95123,3
37.35161933,-121.894874,95112,2
37.28579747,-121.8272762,95111,3
37.34293075,-121.8323551,95122,2
37.31360645,-121.8349992,95121,1
37.357365,-121.801807,95127,1
37.35874515,-121.7997035,95127,3
37.30535466,-121.835928,95121,1
37.32474523,-121.8677352,95112,2
37.31850436,-121.8315761,95122,3
37.3635098,-121.8289791,95127,1
37.36059403,-121.8325205,95127,1
37.35753166,-121.8259579,95127,1
37.39657294,-121.845405,95132,2
37.32319204,-121.8894521,95110,3
37.36258445,-121.8778546,95133,1
37.29941637,-121.8124982,95121,1
37.34534158,-121.8754923,95112,3
37.32520074,-121.8709255,95112,1
37.3058993,-121.8696277,95125,2
37.36168768,-121.8407932,95116,3
37.31333183,-121.9162459,95128,3
37.30192112,-121.9254808,95126,1
37.30279368,-121.925236,95126,2
37.30155221,-121.9266392,95126,1
37.30421501,-121.8259232,95121,3
37.30743382,-121.9462047,95128,1
37.4016713,-121.8222007,95132,3
37.31029077,-121.8382487,95121,2
37.29491592,-121.996315,95129,3
37.30453551,-121.8298799,95121,3
37.34750692,-121.9208318,95110,1
37.32764336,-121.8518739,95122,1
37.36794519,-121.8372934,95127,1
37.30073371,-121.8582851,95111,1
37.30000338,-121.8371847,95111,1
37.35340478,-121.8372169,95116,3
37.36211964,-121.8718475,95133,3
37.33452424,-121.8425867,95122,1
37.32359104,-121.8282988,95122,3
37.33805637,-121.7954045,95148,1
37.20160154,-121.8286468,95120,1
37.314107,-121.8800444,95110,1
37.32803294,-121.7696092,95148,1
37.27275519,-121.8692464,95136,3
37.34127565,-121.7929843,95148,3
37.34530745,-121.89595,95112,3
37.34204723,-121.8906698,95112,1
37.29638729,-121.8499348,95111,1
37.41819911,-121.9391191,95134,3
37.22143368,-121.893091,95120,1
37.22580787,-121.9034705,95124,2
37.23125441,-121.9037238,95124,3
37.2779123,-121.9288089,95124,2
37.2779123,-121.9288089,95124,1
37.33640285,-121.833937,95122,2
37.28415396,-121.8414654,95111,3
37.32884926,-121.8309295,95122,2
37.33103931,-121.8344786,95122,1
37.35903547,-121.8617183,95133,2
37.30987933,-121.965951,95117,3
37.3427597,-121.8705961,95116,3
37.17529595,-121.863627,95033,3
37.38543608,-121.8732527,95131,1
37.32943039,-121.8953348,95110,1
37.33185832,-121.9038123,95126,2
37.35504,-121.8485752,95116,2
37.34462373,-121.8032441,95148,1
37.24135811,-121.8689685,95120,1
37.31797415,-121.8977136,95125,2
37.35065265,-121.8301569,95116,3
37.2615561,-121.8024445,95111,3
37.23686512,-121.8325336,95123,1
37.32308217,-121.796402,95148,1
37.30519975,-121.8339463,95121,1
37.25313398,-121.7910633,95138,1
37.32444974,-121.7672958,95148,2
37.31106439,-121.8134923,95122,2
37.31699626,-121.9000079,95125,2
37.34404164,-121.8648462,95116,1
37.35711209,-121.8621526,95116,2
37.28029163,-121.8474518,95136,2
37.26010672,-121.7955484,95111,3
37.17529595,-121.863627,95113,3
37.34602863,-121.834061,95122,2
37.36329479,-121.8338399,95127,1
37.28415396,-121.8414654,95111,1
37.22411575,-121.8716177,95120,1
37.24617848,-121.926298,95124,1
37.31996861,-121.9057746,95126,1
37.34626901,-121.8646527,95116,1
37.30147093,-121.838122,95111,1
37.25536582,-121.7945249,95138,2
37.35504,-121.8485752,95116,2
37.35694357,-121.8363123,95116,3
37.3710765,-121.9166191,95112,1
37.28536618,-121.8138808,95111,2
37.2943668,-121.8190544,95121,3
37.33594071,-121.8735058,95112,2
37.3401892,-121.8820852,95113,2
37.35463177,-121.8824155,95112,2
37.24721564,-121.888028,95118,2
37.34431797,-121.841664,95116,2
37.31797415,-121.8977136,95125,1
37.32387547,-121.9042793,95126,1
37.36342451,-121.8698375,95133,2
37.32362717,-121.8465943,95122,3
37.35726371,-121.831447,95127,2
37.32081175,-121.851439,95122,2
37.35677381,-121.8840129,95112,2
37.34857579,-121.8829573,95112,3
37.36070138,-121.8818803,95112,1
37.32946479,-121.8417749,95122,2
37.33406511,-121.8452629,95122,1
37.34163702,-121.8790538,95112,3
37.30073371,-121.8582851,95111,2
37.25779685,-121.8403981,95123,2
37.25898653,-121.840271,95136,1
37.35766376,-121.8821433,95112,2
37.28349422,-121.8157689,95111,2
37.38768948,-121.8402421,95127,2
37.37058091,-121.8691088,95133,2
37.33360023,-121.8743296,95112,2
37.32069846,-121.8150524,95122,1
37.31074302,-121.8904733,95125,3
37.32024026,-121.8475085,95122,2
37.34560793,-121.841105,95116,3
37.3058993,-121.8696277,95125,2
37.27789239,-121.9351857,95008,1
37.35946499,-121.8061096,95127,2
37.28934816,-121.842513,95111,1
37.25382991,-121.9429984,95124,1
37.33390606,-121.921229,95126,2
37.28898053,-121.8413601,95111,1
37.353291,-121.8165472,95127,1
37.3141348,-121.910923,95126,3
37.29599103,-121.961923,95130,2
37.39875708,-121.8637967,95132,2
37.35983163,-121.8937426,95112,1
37.29757938,-121.821763,95121,2
37.29757938,-121.821763,95121,2
37.31967422,-121.8754277,95112,3
37.27163271,-121.8253482,95111,2
37.30814958,-121.97692,95117,3
37.34775651,-121.8637716,95116,2
37.31037359,-121.8005016,95121,1
37.32661839,-121.7940423,95148,2
37.32159784,-121.9154803,95126,1
37.28028343,-121.985829,95130,1
37.30360448,-121.832048,95121,1
37.30835532,-121.8427425,95111,2
37.29090039,-121.8769729,95125,3
37.42248923,-121.8600414,95132,2
37.39875708,-121.8637967,95132,1
37.28681795,-121.8270094,95111,1
37.36003217,-121.8954561,95112,2
37.28984291,-121.8876904,95125,2
37.30073371,-121.8582851,95111,2
37.31892278,-121.9137305,95126,2
37.38608274,-121.8585398,95132,3
37.25644207,-121.8080107,95123,3
37.2306358,-121.8220053,95123,1
37.23136518,-121.8220246,95123,3
37.23274119,-121.8305441,95123,3
37.3761346,-121.8791167,95131,3
37.29599103,-121.961923,95130,1
37.25345597,-121.8403988,95123,3
37.37164406,-121.8638895,95133,3
37.28975002,-121.8716255,95125,3
37.34980917,-121.8097626,95127,2
37.31694696,-121.8343245,95122,2
37.37375738,-121.8375903,95127,1
37.3148457,-121.8551163,95112,1
37.31839783,-121.8687024,95112,2
37.35688083,-121.8134717,95127,1
37.32329948,-121.8209676,95122,2
37.32456528,-121.8804917,95112,1
37.23641363,-121.80615,95123,3
37.35145775,-121.8356619,95116,1
37.34449226,-121.7940079,95148,2
37.32297111,-121.8167498,95122,1
37.23261168,-121.7722343,95119,3
37.25886955,-121.8165714,95123,2
37.34950379,-121.8600917,95116,2
37.3592864,-121.8948901,95112,1
37.3419702,-121.8110313,95148,3
37.35640203,-121.8453794,95116,1
37.34291323,-121.9268588,95126,3
37.27563044,-121.8068088,95111,1
37.33039267,-121.8544125,95122,3
37.34934905,-121.8106002,95127,2
37.35130314,-121.8135645,95127,1
37.35293431,-121.8798853,95112,1
37.35280476,-121.831896,95116,2
37.23956421,-121.8145355,95123,3
37.24771738,-121.8631577,95123,1
37.23882655,-121.7743851,95138,2
37.32780556,-121.9320333,95128,2
37.25503575,-121.8013523,95111,1
37.31731268,-121.8850026,95110,3
37.33005802,-121.827682,95122,1
37.31480447,-121.8186854,95122,3
37.28782065,-121.8241604,95111,3
37.28949948,-121.8199147,95111,1
37.26155804,-121.8047963,95111,2
37.32988051,-121.8251357,95122,2
37.34990714,-121.8603891,95116,2
37.34743922,-121.8668164,95148,1
37.33460476,-121.7811528,95148,1
37.34097627,-121.8223433,95122,3
37.23120751,-121.8410244,95123,3
37.30448775,-121.9924656,95129,2
37.35980515,-121.8837395,95112,3
37.23712918,-121.9078363,95124,1
37.31262781,-121.8185172,95121,1
37.32308217,-121.796402,95148,2
37.30913056,-121.9078184,95125,1
37.33559957,-121.8452427,95122,3
37.29092008,-121.8216558,95111,1
37.38795299,-121.9013056,95131,1
37.22654321,-121.9039175,95032,2
37.32664373,-121.8062435,95148,2
37.346192,-121.836261,95116,2
37.33533895,-121.84115,95122,2
37.32174223,-121.9613391,95117,1
37.25283237,-121.8588706,95123,1
37.25717432,-121.7931136,95138,2
37.31851118,-121.968344,95117,1
37.34119003,-121.8351644,95111,2
37.31199457,-121.9036255,95125,1
37.1674373,-121.6888377,95037,1
37.37434996,-121.8339788,95127,1
37.35865789,-121.8892062,95112,2
37.30535466,-121.835928,95121,2
37.21830759,-121.8842573,95120,2
37.39773527,-121.8699172,95132,1
37.29839409,-121.9640135,95130,2
37.32344695,-121.8475221,95122,2
37.27590037,-121.9225467,95124,2
37.31371425,-121.912967,95126,1
37.25883321,-121.8247766,95136,1
37.36180136,-121.8826998,95112,2
37.30509671,-122.0150481,95129,2
37.35683017,-121.8930618,95112,1
37.25885662,-121.823309,95136,1
37.31731268,-121.8850026,95110,3
37.31333146,-121.9176075,95128,2
37.33210128,-121.8774887,95112,2
37.27563044,-121.8068088,95111,2
37.33919221,-121.8841909,95112,2
37.34468993,-121.8594664,95116,2
37.35009096,-121.8296233,95116,2
37.39210828,-121.8643927,95132,3
37.28806641,-121.8214889,95111,3
37.31375377,-121.7569114,95135,1
37.29204001,-121.8371177,95111,3
37.36180136,-121.8826998,95112,3
37.33690869,-121.8468437,95122,3
37.25397864,-121.903,95124,1
37.33274767,-121.8643056,95148,3
37.33559957,-121.8452427,95122,3
37.31641347,-121.8739533,95112,3
37.26519591,-121.8682432,95136,2
37.31768971,-121.9328856,95128,2
37.35361748,-121.8906612,95112,2
37.39128992,-121.8610514,95132,1
37.27097112,-121.820784,95111,1
37.32180773,-121.8221626,95122,1
37.32106238,-121.9171622,95126,3
37.34416775,-121.8950992,95112,1
37.41659481,-121.8712319,95132,1
37.37735628,-121.9131353,95112,1
37.26552522,-121.8502706,95136,2
37.35694357,-121.8363123,95116,1
37.2805049,-121.9669697,95129,1
37.36346286,-121.7981926,95127,2
37.36610065,-121.801382,95127,3
37.29941637,-121.8124982,95121,1
37.3389341,-121.7930901,95148,2
37.23686512,-121.8325336,95123,2
37.28429107,-121.8171894,95111,2
37.40440416,-121.8690759,95132,2
37.35520662,-121.8359423,95116,1
37.33971577,-121.8737929,95112,1
37.33971577,-121.8737929,95112,1
37.2805049,-121.9669697,95130,2
37.3059403,-121.7589935,95135,1
37.30928302,-121.8444401,95111,1
37.30723754,-121.7559522,95135,1
37.31620222,-121.8869265,95110,3
37.23633687,-121.907836,95124,3
37.41420731,-121.8732797,95132,2
37.34716868,-121.7919613,95148,3
37.33161023,-121.8742732,95112,2
37.34291545,-121.924875,95126,1
37.35197233,-121.8253432,95127,2
37.35869665,-121.8709039,95133,2
37.29362288,-121.8260497,95111,2
37.37238494,-121.8416754,95133,3
37.32259677,-121.8196077,95122,3
37.37558941,-121.915604,95112,1
37.34262568,-121.8853293,95112,1
37.35821281,-121.8901397,95112,1
37.345679,-121.8890217,95112,2
37.32069949,-121.7914051,95148,2
37.36303941,-121.8254382,95127,2
37.34980599,-121.8398145,95116,2
37.35049265,-121.8050789,95127,1
37.35655338,-121.8299004,95127,1
37.40197769,-121.827036,95132,2
37.39851338,-121.8384862,95132,2
37.34950232,-121.829062,95122,3
37.27920754,-121.8142007,95111,2
37.33668638,-121.8307951,95122,1
37.29941637,-121.8124982,95121,2
37.33352943,-121.8641471,95116,2
37.28231475,-121.8203028,95111,1
37.27811492,-121.8269869,95111,1
37.33283899,-121.8676618,95112,1
37.28681795,-121.8270094,95111,2
37.37720709,-121.8486156,95133,2
